id,title,description,image_url,course
113,Từ vựng Văn phòng - Phần 1,https://tienganhkala.com/blog/tu-vung-van-phong-phan-1,https://tienganhkala.com/cache/image/blog/vanphongsmall-bca78e8d1c-7e646b6e073f241e5ebe39c9edfccb72.png,10
114,Từ vựng Văn phòng - Phần 2,https://tienganhkala.com/blog/tu-vung-van-phong-phan-2,https://tienganhkala.com/cache/image/blog/vanphongsmall-acc61dc994-7e646b6e073f241e5ebe39c9edfccb72.png,10
115,Từ vựng Văn phòng - Phần 3,https://tienganhkala.com/blog/tu-vung-van-phong-phan-3,https://tienganhkala.com/cache/image/blog/vanphongsmall-faf973ef81-7e646b6e073f241e5ebe39c9edfccb72.png,10
116,Từ vựng Văn phòng - Phần 4,https://tienganhkala.com/blog/tu-vung-van-phong-phan-4,https://tienganhkala.com/cache/image/blog/vanphongsmall-e7f3c5e2fa-7e646b6e073f241e5ebe39c9edfccb72.png,10
117,Từ vựng Văn phòng - Phần 5,https://tienganhkala.com/blog/tu-vung-van-phong-phan-5,https://tienganhkala.com/cache/image/blog/vanphongsmall-469503032d-7e646b6e073f241e5ebe39c9edfccb72.png,10
118,Từ vựng Văn phòng - Phần 6,https://tienganhkala.com/blog/tu-vung-van-phong-phan-6,https://tienganhkala.com/cache/image/blog/vanphongsmall-c752041ced-7e646b6e073f241e5ebe39c9edfccb72.png,10
119,Từ vựng Văn phòng - Phần 7,https://tienganhkala.com/blog/tu-vung-van-phong-phan-7,https://tienganhkala.com/cache/image/blog/vanphongsmall-bb994862bb-7e646b6e073f241e5ebe39c9edfccb72.png,10
120,Từ vựng Văn phòng - Phần 8,https://tienganhkala.com/blog/tu-vung-van-phong-phan-8,https://tienganhkala.com/cache/image/blog/vanphongsmall-22e308e844-7e646b6e073f241e5ebe39c9edfccb72.png,10
121,Từ vựng Văn phòng - Phần 9,https://tienganhkala.com/blog/tu-vung-van-phong-phan-9,https://tienganhkala.com/cache/image/blog/vanphongsmall-c1f588c662-7e646b6e073f241e5ebe39c9edfccb72.png,10
122,Từ vựng Văn phòng - Phần 10,https://tienganhkala.com/blog/tu-vung-van-phong-phan-10,https://tienganhkala.com/cache/image/blog/vanphongsmall-982e1c62c2-7e646b6e073f241e5ebe39c9edfccb72.png,10
123,Từ vựng Văn phòng - Phần 11,https://tienganhkala.com/blog/tu-vung-van-phong-phan-11,https://tienganhkala.com/cache/image/blog/vanphongsmall-76923ec984-7e646b6e073f241e5ebe39c9edfccb72.png,10
124,Từ vựng Sinh viên - Phần 1,https://tienganhkala.com/blog/tu-vung-sinh-vien-phan-1,https://tienganhkala.com/cache/image/blog/sinhviensmall-9c2159fb8a-7e646b6e073f241e5ebe39c9edfccb72.png,11
125,Từ vựng Sinh viên - Phần 2,https://tienganhkala.com/blog/tu-vung-sinh-vien-phan-2,https://tienganhkala.com/cache/image/blog/sinhviensmall-64872a4700-7e646b6e073f241e5ebe39c9edfccb72.png,11
126,Từ vựng Sinh viên - Phần 3,https://tienganhkala.com/blog/tu-vung-sinh-vien-phan-3,https://tienganhkala.com/cache/image/blog/sinhviensmall-1434beeb6a-7e646b6e073f241e5ebe39c9edfccb72.png,11
127,Từ vựng Sinh viên - Phần 4,https://tienganhkala.com/blog/tu-vung-sinh-vien-phan-4,https://tienganhkala.com/cache/image/blog/sinhviensmall-2aa2e06b2c-7e646b6e073f241e5ebe39c9edfccb72.png,11
128,Từ vựng Sinh viên - Phần 5,https://tienganhkala.com/blog/tu-vung-sinh-vien-phan-5,https://tienganhkala.com/cache/image/blog/sinhviensmall-fc245ff4c2-7e646b6e073f241e5ebe39c9edfccb72.png,11
129,Từ vựng Sinh viên - Phần 6,https://tienganhkala.com/blog/tu-vung-sinh-vien-phan-6,https://tienganhkala.com/cache/image/blog/sinhviensmall-63c7dd24aa-7e646b6e073f241e5ebe39c9edfccb72.png,11
130,Từ vựng Sinh viên - Phần 7,https://tienganhkala.com/blog/tu-vung-sinh-vien-phan-7,https://tienganhkala.com/cache/image/blog/sinhviensmall-ed417f2720-7e646b6e073f241e5ebe39c9edfccb72.png,11
131,Từ vựng Sơ cấp - Phần 1,https://tienganhkala.com/blog/tu-vung-so-cap-phan-1,https://tienganhkala.com/cache/image/blog/socap-773e843588-7e646b6e073f241e5ebe39c9edfccb72.png,1
132,Từ vựng Sơ cấp - Phần 2,https://tienganhkala.com/blog/tu-vung-so-cap-phan-2,https://tienganhkala.com/cache/image/blog/socap-fca86383cf-7e646b6e073f241e5ebe39c9edfccb72.png,1
133,Từ vựng Sơ cấp - Phần 3,https://tienganhkala.com/blog/tu-vung-so-cap-phan-3,https://tienganhkala.com/cache/image/blog/socap-05696b7921-e769e245c22abbdb16326dcbab25c430.png,1
134,Từ vựng Sơ cấp - Phần 4,https://tienganhkala.com/blog/tu-vung-so-cap-phan-4,https://tienganhkala.com/cache/image/blog/socap-b8cc26141b-7e646b6e073f241e5ebe39c9edfccb72.png,1
135,Từ vựng Sơ cấp - Phần 5,https://tienganhkala.com/blog/tu-vung-so-cap-phan-5,https://tienganhkala.com/cache/image/blog/socap-fd59e6640f-7e646b6e073f241e5ebe39c9edfccb72.png,1
136,Từ vựng Sơ cấp - Phần 6,https://tienganhkala.com/blog/tu-vung-so-cap-phan-6,https://tienganhkala.com/cache/image/blog/socap-e58e35e00e-7e646b6e073f241e5ebe39c9edfccb72.png,1
137,Từ vựng Sơ cấp - Phần 7,https://tienganhkala.com/blog/tu-vung-so-cap-phan-7,https://tienganhkala.com/cache/image/blog/socap-2e4d5d74c0-e769e245c22abbdb16326dcbab25c430.png,1
138,Từ vựng Sơ cấp - Phần 8,https://tienganhkala.com/blog/tu-vung-so-cap-phan-8,https://tienganhkala.com/cache/image/blog/socap-0e8991ed16-7e646b6e073f241e5ebe39c9edfccb72.png,1
139,Từ vựng Sơ cấp - Phần 9,https://tienganhkala.com/blog/tu-vung-so-cap-phan-9,https://tienganhkala.com/cache/image/blog/socap-978ae96e86-7e646b6e073f241e5ebe39c9edfccb72.png,1
140,Từ vựng Sơ cấp - Phần 10,https://tienganhkala.com/blog/tu-vung-so-cap-phan-10,https://tienganhkala.com/cache/image/blog/socap-803ae275df-7e646b6e073f241e5ebe39c9edfccb72.png,1
141,Từ vựng Sơ cấp - Phần 11,https://tienganhkala.com/blog/tu-vung-so-cap-phan-11,https://tienganhkala.com/cache/image/blog/socap-2cc6f71993-7e646b6e073f241e5ebe39c9edfccb72.png,1
142,Từ vựng Sơ cấp - Phần 12,https://tienganhkala.com/blog/tu-vung-so-cap-phan-12,https://tienganhkala.com/cache/image/blog/socap-a7499d7c19-7e646b6e073f241e5ebe39c9edfccb72.png,1
143,Từ vựng Sơ cấp - Phần 13,https://tienganhkala.com/blog/tu-vung-so-cap-phan-13,https://tienganhkala.com/cache/image/blog/socap-6ccd8c4d22-e769e245c22abbdb16326dcbab25c430.png,1
144,Từ vựng Sơ cấp - Phần 14,https://tienganhkala.com/blog/tu-vung-so-cap-phan-14,https://tienganhkala.com/cache/image/blog/socap-2228ce29b2-7e646b6e073f241e5ebe39c9edfccb72.png,1
145,Từ vựng Sơ cấp - Phần 15,https://tienganhkala.com/blog/tu-vung-so-cap-phan-15,https://tienganhkala.com/cache/image/blog/socap-dcf56cdbf0-7e646b6e073f241e5ebe39c9edfccb72.png,1
146,Từ vựng Sơ cấp - Phần 16,https://tienganhkala.com/blog/tu-vung-so-cap-phan-16,https://tienganhkala.com/cache/image/blog/socap-8afd6327c6-7e646b6e073f241e5ebe39c9edfccb72.png,1
147,Từ vựng Sơ cấp - Phần 17,https://tienganhkala.com/blog/tu-vung-so-cap-phan-17,https://tienganhkala.com/cache/image/blog/socap-d0ef6c8069-7e646b6e073f241e5ebe39c9edfccb72.png,1
148,Từ vựng Sơ cấp - Phần 18,https://tienganhkala.com/blog/tu-vung-so-cap-phan-18,https://tienganhkala.com/cache/image/blog/socap-dcf53fca5d-7e646b6e073f241e5ebe39c9edfccb72.png,1
149,Từ vựng Sơ cấp - Phần 19,https://tienganhkala.com/blog/tu-vung-so-cap-phan-19,https://tienganhkala.com/cache/image/blog/socap-4676db6daf-7e646b6e073f241e5ebe39c9edfccb72.png,1
150,Từ vựng Sơ cấp - Phần 20,https://tienganhkala.com/blog/tu-vung-so-cap-phan-20,https://tienganhkala.com/cache/image/blog/socap-b38ef5c4b0-7e646b6e073f241e5ebe39c9edfccb72.png,1
151,Từ vựng Trung cấp - Phần 1,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-1,https://tienganhkala.com/cache/image/blog/trungcap-84f84e6093-7e646b6e073f241e5ebe39c9edfccb72.png,2
152,Từ vựng Trung cấp - Phần 2,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-2,https://tienganhkala.com/cache/image/blog/trungcap-d3c363e4dc-7e646b6e073f241e5ebe39c9edfccb72.png,2
153,Từ vựng Trung cấp - Phần 3,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-3,https://tienganhkala.com/cache/image/blog/trungcap-83f76c2d7c-7e646b6e073f241e5ebe39c9edfccb72.png,2
154,Từ vựng Trung cấp - Phần 4,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-4,https://tienganhkala.com/cache/image/blog/trungcap-9422af6103-7e646b6e073f241e5ebe39c9edfccb72.png,2
155,Từ vựng Trung cấp - Phần 5,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-5,https://tienganhkala.com/cache/image/blog/trungcap-04f8c480b5-7e646b6e073f241e5ebe39c9edfccb72.png,2
156,Từ vựng Trung cấp - Phần 6,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-6,https://tienganhkala.com/cache/image/blog/trungcap-aff48fb63d-7e646b6e073f241e5ebe39c9edfccb72.png,2
157,Từ vựng Trung cấp - Phần 7,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-7,https://tienganhkala.com/cache/image/blog/trungcap-532e04388e-7e646b6e073f241e5ebe39c9edfccb72.png,2
158,Từ vựng Trung cấp - Phần 8,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-8,https://tienganhkala.com/cache/image/blog/trungcap-abc35ccae7-7e646b6e073f241e5ebe39c9edfccb72.png,2
159,Từ vựng Trung cấp - Phần 9,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-9,https://tienganhkala.com/cache/image/blog/trungcap-7caae292be-7e646b6e073f241e5ebe39c9edfccb72.png,2
160,Từ vựng Trung cấp - Phần 10,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-10,https://tienganhkala.com/cache/image/blog/trungcap-349800186e-7e646b6e073f241e5ebe39c9edfccb72.png,2
161,Từ vựng Trung cấp - Phần 11,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-11,https://tienganhkala.com/cache/image/blog/trungcap-d6677d6274-7e646b6e073f241e5ebe39c9edfccb72.png,2
162,Từ vựng Trung cấp - Phần 12,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-12,https://tienganhkala.com/cache/image/blog/trungcap-8b32ef2966-7e646b6e073f241e5ebe39c9edfccb72.png,2
163,Từ vựng Trung cấp - Phần 13,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-13,https://tienganhkala.com/cache/image/blog/trungcap-68d210cb69-7e646b6e073f241e5ebe39c9edfccb72.png,2
164,Từ vựng Trung cấp - Phần 14,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-14,https://tienganhkala.com/cache/image/blog/trungcap-96ef546fca-7e646b6e073f241e5ebe39c9edfccb72.png,2
165,Từ vựng Trung cấp - Phần 15,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-15,https://tienganhkala.com/cache/image/blog/trungcap-eb0753fa21-7e646b6e073f241e5ebe39c9edfccb72.png,2
166,Từ vựng Trung cấp - Phần 16,https://tienganhkala.com/blog/tu-vung-trung-cap-phan-16,https://tienganhkala.com/cache/image/blog/trungcap-571617e26b-7e646b6e073f241e5ebe39c9edfccb72.png,2
167,Từ vựng Cao cấp - Phần 1,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-1,https://tienganhkala.com/cache/image/blog/caocap-3f8d83248f-7e646b6e073f241e5ebe39c9edfccb72.png,3
168,Từ vựng Cao cấp - Phần 2,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-2,https://tienganhkala.com/cache/image/blog/caocap-2a33243a34-7e646b6e073f241e5ebe39c9edfccb72.png,3
169,Từ vựng Cao cấp - Phần 3,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-3,https://tienganhkala.com/cache/image/blog/caocap-1f80030248-7e646b6e073f241e5ebe39c9edfccb72.png,3
170,Từ vựng Cao cấp - Phần 4,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-4,https://tienganhkala.com/cache/image/blog/caocap-37294b1a07-7e646b6e073f241e5ebe39c9edfccb72.png,3
171,Từ vựng Cao cấp - Phần 5,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-5,https://tienganhkala.com/cache/image/blog/caocap-bca570ce2b-7e646b6e073f241e5ebe39c9edfccb72.png,3
172,Từ vựng Cao cấp - Phần 6,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-6,https://tienganhkala.com/cache/image/blog/caocap-d146d32b55-7e646b6e073f241e5ebe39c9edfccb72.png,3
173,Từ vựng Cao cấp - Phần 7,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-7,https://tienganhkala.com/cache/image/blog/caocap-d9da78379c-7e646b6e073f241e5ebe39c9edfccb72.png,3
174,Từ vựng Cao cấp - Phần 8,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-8,https://tienganhkala.com/cache/image/blog/caocap-13c0bfe756-7e646b6e073f241e5ebe39c9edfccb72.png,3
175,Từ vựng Cao cấp - Phần 9,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-9,https://tienganhkala.com/cache/image/blog/caocap-926b8c8fd7-7e646b6e073f241e5ebe39c9edfccb72.png,3
176,Từ vựng Cao cấp - Phần 10,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-10,https://tienganhkala.com/cache/image/blog/caocap-b345587341-7e646b6e073f241e5ebe39c9edfccb72.png,3
177,Từ vựng Cao cấp - Phần 11,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-11,https://tienganhkala.com/cache/image/blog/caocap-fa6ca91597-7e646b6e073f241e5ebe39c9edfccb72.png,3
178,Từ vựng Cao cấp - Phần 12,https://tienganhkala.com/blog/tu-vung-cao-cap-phan-12,https://tienganhkala.com/cache/image/blog/caocap-e7de64880f-7e646b6e073f241e5ebe39c9edfccb72.png,3
